name,team,round,season,was_home,play_time_category,form_total_points,form_bonus,form_value,form_creativity,form_influence,form_threat,form_selected,form_transfers_balance
aaron cresswell,WHU,23,2021-2022,False,1,0.35757575757575755,0.26666666666666666,0.14915254237288134,0.299632892804699,0.15752753977968176,0.023668639053254437,0.08137344218034642,0.5674006774233965
aaron cresswell,WHU,25,2021-2022,False,1,0.38181818181818183,0.4,0.1440677966101695,0.20073421439060207,0.12680538555691553,0.009467455621301775,0.06400395131855324,0.5789140743027674
aaron cresswell,WHU,28,2021-2022,False,1,0.393939393939394,0.5,0.1440677966101695,0.1066079295154185,0.10746634026927784,0.06390532544378698,0.07353354363063812,0.5819211080973947
aaron cresswell,WHU,30,2021-2022,False,1,0.3090909090909091,0.16666666666666669,0.15,0.12378854625550662,0.0777233782129743,0.01893491124260355,0.07310811735908662,0.5765183122826927
aaron cresswell,WHU,32,2021-2022,False,1,0.34242424242424246,0.26666666666666666,0.15254237288135591,0.08619676945668135,0.1478580171358629,0.028402366863905328,0.07691106319104245,0.5765046500698932
aaron cresswell,WHU,34,2021-2022,False,1,0.30303030303030304,0.13333333333333333,0.1559322033898305,0.10792951541850221,0.12790697674418605,0.06153846153846154,0.08025613861088571,0.5809098477828516
aaron cresswell,WHU,36,2021-2022,False,1,0.24545454545454543,0.0,0.1601694915254237,0.0486049926578561,0.10134638922888617,0.02366863905325444,0.0789944069599308,0.5748384373849454
aaron cresswell,WHU,38,2021-2022,False,1,0.28484848484848485,0.0,0.15762711864406775,0.04801762114537446,0.10673194614443084,0.0035502958579881655,0.07493642659881053,0.5721925649339958
aaron cresswell,WHU,2,2022-2023,False,1,0.25757575757575757,0.0,0.13983050847457623,0.06989720998531572,0.08629130966952264,0.001183431952662722,0.055819418564267996,0.5757098470986719
aaron cresswell,WHU,4,2022-2023,False,1,0.23939393939393938,0.0,0.12203389830508472,0.28634361233480177,0.07870257037943695,0.044378698224852076,0.035980092717819254,0.575868234692442
aaron cresswell,WHU,8,2022-2023,False,1,0.29696969696969694,0.0,0.11525423728813558,0.12246696035242292,0.11285189718482251,0.03609467455621302,0.02784278085000518,0.5702467579504884
aaron cresswell,WHU,11,2022-2023,False,1,0.3,0.0,0.10254237288135595,0.20014684287812046,0.11823745410036719,0.016568047337278107,0.02351142025399306,0.5802431360743565
aaron cresswell,WHU,12,2022-2023,False,1,0.30303030303030304,0.13333333333333333,0.1016949152542373,0.276064610866373,0.12190942472460219,0.014201183431952664,0.02536723761675299,0.5807155193757544
aaron cresswell,WHU,14,2022-2023,False,1,0.35151515151515156,0.3333333333333333,0.1016949152542373,0.34486049926578566,0.15899632802937574,0.04378698224852071,0.027602523066750817,0.5783855668877564
aaron cresswell,WHU,17,2022-2023,False,1,0.2696969696969697,0.06666666666666667,0.1016949152542373,0.27518355359765057,0.102937576499388,0.01242603550295858,0.029971727994336415,0.576507386788576
aaron cresswell,WHU,20,2022-2023,False,1,0.24242424242424243,0.0,0.1016949152542373,0.08891336270190896,0.06291309669522643,0.0017751479289940828,0.020268675886688237,0.5712219705486308
aaron cresswell,WHU,30,2022-2023,False,1,0.2484848484848485,0.0,0.09576271186440677,0.050734214390602064,0.035985312117503054,0.005917159763313609,0.01689060324186778,0.5759594871560233
aaron cresswell,WHU,32,2022-2023,False,1,0.29393939393939394,0.19999999999999998,0.09322033898305082,0.19963289280469898,0.08004895960832313,0.024852071005917162,0.015562866705403449,0.5760484732744454
aaron cresswell,WHU,34,2022-2023,False,1,0.3060606060606061,0.2,0.09322033898305082,0.11395007342143908,0.08347613219094246,0.010059171597633136,0.018305768858300188,0.5783701087033213
aaron cresswell,WHU,38,2022-2023,False,1,0.30303030303030304,0.0,0.09322033898305082,0.06806167400881058,0.05899632802937575,0.0,0.019248224703379783,0.5770035667141459
aaron cresswell,WHU,38,2023-2024,False,1,0.24242424242424243,0.0,0.05084745762711862,0.0038179148311306907,0.014687882496940025,0.004733727810650888,0.003400509088116157,0.5758514722905095
aaron hickey,BRE,1,2022-2023,False,1,0.24242424242424243,0.0,0.11864406779661013,0.01615271659324523,0.011015911872705017,0.0,0.0026671191523323884,0.5758656903992915
aaron hickey,BRE,3,2022-2023,False,1,0.21212121212121213,0.0,0.11864406779661013,0.0022026431718061676,0.012239902080783353,0.0,0.004443876750251288,0.5775686563609252
aaron hickey,BRE,5,2022-2023,False,1,0.26363636363636367,0.0,0.11864406779661014,0.04632892804698973,0.04638922888616891,0.06745562130177515,0.003915837666175778,0.5760556143997584
aaron hickey,BRE,10,2022-2023,False,1,0.22424242424242424,0.0,0.11864406779661014,0.017400881057268724,0.07172582619339045,0.0,0.004401247507989461,0.5758854247066687
aaron hickey,BRE,27,2022-2023,False,1,0.3363636363636364,0.0,0.11101694915254236,0.010572687224669605,0.05385556915544676,0.049112426035502955,0.002825071713134106,0.5759319703048917
aaron hickey,BRE,27,2022-2023,False,1,0.3121212121212121,0.0,0.11016949152542371,0.05315712187958885,0.0664626682986536,0.04378698224852071,0.002998218442046771,0.5764926769256556
aaron hickey,BRE,29,2022-2023,False,1,0.33333333333333337,0.26666666666666666,0.11016949152542371,0.04618208516886931,0.10489596083231334,0.008875739644970414,0.003606037344259777,0.5768407960943602
aaron hickey,BRE,31,2022-2023,False,1,0.24545454545454548,0.06666666666666667,0.11016949152542371,0.008737151248164463,0.022031823745410038,0.0017751479289940828,0.0039125295952340405,0.5759615396950355
aaron hickey,BRE,35,2022-2023,False,1,0.2606060606060606,0.0,0.11016949152542371,0.0354625550660793,0.029987760097919217,0.018934911242603554,0.003885720654384436,0.5757909651508808
aaron hickey,BRE,37,2022-2023,False,1,0.30606060606060603,0.0,0.11016949152542371,0.10580029368575625,0.043451652386780906,0.015384615384615385,0.0037858315217209814,0.575751688961659
aaron hickey,BRE,2,2023-2024,False,1,0.31212121212121213,0.0,0.0966101694915254,0.06791483113069016,0.05593635250917993,0.01242603550295858,0.003458019431838294,0.576030150087639
aaron hickey,BRE,5,2023-2024,False,1,0.2727272727272727,0.0,0.07627118644067793,0.02202643171806168,0.06768665850673194,0.008284023668639054,0.0031941355520158153,0.5759405653120051
aaron hickey,BRE,7,2023-2024,False,1,0.24545454545454548,0.0,0.07627118644067793,0.014170337738619677,0.045042839657282736,0.0514792899408284,0.003691003633242836,0.57647726150245
aaron hickey,BRE,8,2023-2024,False,1,0.24242424242424243,0.0,0.07627118644067793,0.021659324522760648,0.02668298653610771,0.03431952662721893,0.003848997936264639,0.5760790475534804
aaron hickey,BRE,10,2023-2024,False,1,0.2303030303030303,0.0,0.07627118644067793,0.017033773861967697,0.009791921664626682,0.023076923076923075,0.003839125901214532,0.5757756138695193
aaron lennon,BUR,20,2021-2022,False,1,0.24242424242424243,0.0,0.11271186440677965,0.002863436123348018,0.005385556915544675,0.03431952662721894,0.00013159234881802732,0.5758640227113441
aaron lennon,BUR,21,2021-2022,False,1,0.3151515151515152,0.0,0.11101694915254236,0.005212922173274597,0.1046511627906977,0.07337278106508877,0.00014093217056205065,0.575864771032859
aaron lennon,BUR,23,2021-2022,False,1,0.3090909090909091,0.0,0.11016949152542371,0.006534508076358298,0.0795593635250918,0.047337278106508875,0.00020151056746043673,0.5759423185224113
aaron lennon,BUR,26,2021-2022,False,1,0.2727272727272727,0.0,0.11016949152542371,0.07958883994126287,0.04259485924112607,0.004733727810650888,0.0005290408973575504,0.5758771504087759
aaron lennon,BUR,27,2021-2022,False,1,0.3363636363636364,0.09999999999999999,0.11016949152542371,0.04317180616740089,0.09461444308445532,0.03846153846153846,0.0005392259990582955,0.575906463231543
aaron lennon,BUR,29,2021-2022,False,1,0.29393939393939394,0.0,0.11016949152542371,0.05205580029368577,0.04614443084455324,0.050887573964497036,0.0016169788149884624,0.576715505692161
aaron lennon,BUR,32,2021-2022,False,1,0.2727272727272727,0.0,0.10423728813559321,0.11417033773861969,0.02876376988984088,0.03550295857988166,0.0011363067151544295,0.5759632501442122
aaron lennon,BUR,35,2021-2022,False,1,0.2515151515151515,0.0,0.1016949152542373,0.0681350954478708,0.03414932680538556,0.1136094674556213,0.0010212547210450918,0.5757215422949182
aaron ramsdale,SHU,2,2020-2021,False,1,0.2727272727272727,0.0,0.11864406779661013,0.0,0.06854345165238677,0.0,0.04593178235940385,0.5669713546800241
aaron ramsdale,SHU,4,2020-2021,False,1,0.2727272727272727,0.0,0.11864406779661013,0.0,0.11383108935128519,0.011834319526627219,0.03499699038593187,0.5660648166163296
aaron ramsdale,SHU,6,2020-2021,False,1,0.296969696969697,0.0,0.11864406779661014,0.014684287812041117,0.16046511627906976,0.0035502958579881655,0.03635847550733494,0.5669002855167289
aaron ramsdale,SHU,8,2020-2021,False,1,0.30303030303030304,0.0,0.11271186440677965,0.0,0.19314565483476132,0.001183431952662722,0.028739132413000863,0.5686045343152452
aaron ramsdale,SHU,10,2020-2021,False,1,0.28484848484848485,0.0,0.10677966101694913,0.0,0.16829865361077112,0.0,0.024196201374487823,0.5716084037788953
aaron ramsdale,SHU,12,2020-2021,False,1,0.2696969696969697,0.0,0.10254237288135595,0.0,0.1478580171358629,0.004733727810650888,0.021799300483875815,0.5733076495135696
aaron ramsdale,SHU,14,2020-2021,False,1,0.26969696969696966,0.0,0.09830508474576272,0.0,0.1536107711138311,0.002366863905325444,0.019719671772575026,0.5736969905074346
aaron ramsdale,SHU,16,2020-2021,False,1,0.2727272727272727,0.0,0.09406779661016948,0.0,0.11138310893512852,0.0,0.018066325048337488,0.5741713194447711
aaron ramsdale,SHU,17,2020-2021,False,1,0.2727272727272727,0.0,0.09322033898305082,0.0,0.10293757649938799,0.0,0.017421939961330006,0.5744699852516519
aaron ramsdale,SHU,20,2020-2021,False,1,0.3181818181818182,0.19999999999999998,0.09322033898305082,0.0,0.09045287637698898,0.0,0.017441297915894435,0.5750517945391344
aaron ramsdale,SHU,21,2020-2021,False,1,0.3151515151515152,0.13333333333333333,0.08983050847457624,0.0,0.1011015911872705,0.0,0.016660666222529444,0.5749617821512062
aaron ramsdale,SHU,24,2020-2021,False,1,0.2787878787878788,0.0,0.0847457627118644,0.0,0.09694002447980415,0.0,0.015485685340466245,0.5756423271174185
aaron ramsdale,SHU,25,2020-2021,False,1,0.28484848484848485,0.0,0.0847457627118644,0.0,0.14283965728274173,0.0,0.0153023848165179,0.5754549687907167
aaron ramsdale,SHU,28,2020-2021,False,1,0.35454545454545455,0.3,0.0847457627118644,0.0,0.22227662178702567,0.0,0.014761009093125221,0.5756255005736418
aaron ramsdale,SHU,30,2020-2021,False,1,0.31212121212121213,0.2,0.0847457627118644,0.0,0.2373317013463892,0.0,0.014701223798408453,0.5755544314103466
aaron ramsdale,SHU,32,2020-2021,False,1,0.27272727272727276,0.09999999999999999,0.0847457627118644,0.0,0.20073439412484698,0.0,0.014468135241453697,0.5757792699546346
aaron ramsdale,SHU,34,2020-2021,False,1,0.3666666666666667,0.3,0.0847457627118644,0.0,0.1647490820073439,0.0,0.014513822101336754,0.5760258525840825
aaron ramsdale,SHU,36,2020-2021,False,1,0.3303030303030303,0.13333333333333333,0.0847457627118644,0.0,0.2321909424724602,0.0,0.014504117035166988,0.575856004980828
aaron ramsdale,SHU,37,2020-2021,False,1,0.4,0.3333333333333333,0.0847457627118644,0.0,0.2625458996328029,0.0,0.014453212397773304,0.5757405282807804
aaron ramsdale,ARS,5,2021-2022,False,1,0.41515151515151516,0.26666666666666666,0.08135593220338982,0.022026431718061675,0.12460220318237451,0.0,0.010345955345842641,0.577621274053726
aaron ramsdale,ARS,7,2021-2022,False,1,0.3939393939393939,0.26666666666666666,0.07711864406779659,0.007342143906020559,0.12141982864137085,0.0,0.010310996236521437,0.5845037153094181
aaron ramsdale,ARS,10,2021-2022,False,1,0.31212121212121213,0.0,0.08220338983050846,0.0,0.12093023255813953,0.0,0.04625006678755214,0.597487777771601
aaron ramsdale,ARS,12,2021-2022,False,1,0.4121212121212121,0.3333333333333333,0.08813559322033898,0.0,0.15140758873929006,0.0,0.06865410768490969,0.6020771053384402
aaron ramsdale,ARS,14,2021-2022,False,1,0.3787878787878788,0.13333333333333333,0.09830508474576272,0.0,0.1966952264381885,0.0,0.09773631940478933,0.6027964775009653
aaron ramsdale,ARS,15,2021-2022,False,1,0.33939393939393936,0.03333333333333333,0.10423728813559321,0.0,0.2310893512851897,0.0,0.10904239799036256,0.5969534548293891
aaron ramsdale,ARS,18,2021-2022,False,1,0.393939393939394,0.3,0.11610169491525421,0.0,0.16205630354957162,0.0,0.14102496351729965,0.597051655992751
aaron ramsdale,ARS,19,2021-2022,False,1,0.35454545454545455,0.2,0.12118644067796608,0.0,0.10342717258261934,0.0,0.16225424267924946,0.6111491994884046
aaron ramsdale,ARS,24,2021-2022,False,1,0.3606060606060606,0.26666666666666666,0.1288135593220339,0.0,0.06450428396572827,0.0,0.17631527648376893,0.5859738036156329
aaron ramsdale,ARS,28,2021-2022,False,1,0.3333333333333333,0.2,0.1271186440677966,0.0014684287812041117,0.09106487148102815,0.0,0.1970658454302287,0.6063157480628093
aaron ramsdale,ARS,31,2021-2022,False,1,0.3242424242424242,0.19999999999999998,0.1271186440677966,0.0,0.11566707466340269,0.0,0.1961904380261607,0.5877791827217265
aaron ramsdale,ARS,33,2021-2022,False,1,0.2666666666666667,0.06666666666666667,0.1271186440677966,0.0,0.08127294981640147,0.0,0.18565763406766245,0.5670170664342736
aaron ramsdale,ARS,33,2021-2022,False,1,0.2545454545454545,0.0,0.1271186440677966,0.0,0.08886168910648715,0.0,0.18172861629549486,0.5692890774564081
aaron ramsdale,ARS,35,2021-2022,False,1,0.2727272727272727,0.0,0.1271186440677966,0.0,0.09999999999999999,0.0,0.17743152606217255,0.5706902988026428
aaron ramsdale,ARS,36,2021-2022,False,1,0.27575757575757576,0.0,0.1271186440677966,0.0,0.08592411260709913,0.0,0.171462576430005,0.5695556723412243
aaron ramsdale,ARS,37,2021-2022,False,1,0.2757575757575757,0.0,0.1271186440677966,0.0,0.10905752753977968,0.0,0.1692737500709618,0.570606743360357
aaron ramsdale,ARS,1,2022-2023,False,1,0.2727272727272727,0.0,0.1271186440677966,0.0,0.09069767441860466,0.0,0.16159493474856157,0.5699187793208405
aaron ramsdale,ARS,3,2022-2023,False,1,0.296969696969697,0.0,0.12118644067796608,0.0,0.08176254589963279,0.0,0.14033104085060627,0.5766375092096998
aaron ramsdale,ARS,6,2022-2023,False,1,0.29393939393939394,0.0,0.11864406779661014,0.0,0.0935128518971848,0.0,0.14609921040416488,0.568568529360074
aaron ramsdale,ARS,8,2022-2023,False,1,0.2848484848484848,0.0,0.11864406779661014,0.0,0.12129742962056303,0.0,0.13661319696984878,0.5492066936718084
aaron ramsdale,ARS,11,2022-2023,False,1,0.28484848484848485,0.0,0.11101694915254236,0.0,0.1033047735618115,0.0,0.11606036091993174,0.5651222308362343
aaron ramsdale,ARS,13,2022-2023,False,1,0.3727272727272727,0.4,0.11016949152542371,0.0,0.1427172582619339,0.0,0.11596537649812828,0.5732168246622825
aaron ramsdale,ARS,15,2022-2023,False,1,0.36666666666666664,0.2,0.11016949152542371,0.0,0.105875152998776,0.0,0.11758459895744633,0.5781897632182443
aaron ramsdale,ARS,16,2022-2023,False,1,0.38181818181818183,0.1,0.11016949152542371,0.0,0.09204406364749082,0.0,0.11785476504139158,0.5761880245466562
aaron ramsdale,ARS,18,2022-2023,False,1,0.35757575757575755,0.0,0.11016949152542371,0.0,0.0981640146878825,0.0,0.12957888152556127,0.592914806375015
aaron ramsdale,ARS,20,2022-2023,False,1,0.3393939393939394,0.0,0.11016949152542371,0.0,0.09400244798041614,0.0,0.13791975976517495,0.5791398535941026
aaron ramsdale,ARS,22,2022-2023,False,1,0.3666666666666667,0.3,0.11016949152542371,0.0,0.1467564259485924,0.0,0.13671063374708223,0.5743449941780586
aaron ramsdale,ARS,24,2022-2023,False,1,0.26363636363636367,0.0,0.11016949152542371,0.0,0.08800489596083232,0.0,0.14018056014719976,0.5785588995312086
aaron ramsdale,ARS,25,2022-2023,False,1,0.26666666666666666,0.0,0.11016949152542371,0.0,0.11064871481028152,0.0,0.14060881445416204,0.576889436992825
aaron ramsdale,ARS,27,2022-2023,False,1,0.3303030303030303,0.0,0.11016949152542371,0.0,0.1358629130966952,0.0,0.14315929540802186,0.5778455353214169
aaron ramsdale,ARS,30,2022-2023,False,1,0.3151515151515152,0.0,0.11016949152542371,0.0,0.16401468788249696,0.0,0.13902055428659207,0.5721441806029076
aaron ramsdale,ARS,31,2022-2023,False,1,0.2878787878787879,0.0,0.11016949152542371,0.0,0.188984088127295,0.0,0.13739551922312718,0.5714633149274748
aaron ramsdale,ARS,33,2022-2023,False,1,0.2606060606060606,0.0,0.11016949152542371,0.0,0.1325581395348837,0.0,0.13652311725890529,0.5748248179333754
aaron ramsdale,ARS,35,2022-2023,False,1,0.2727272727272727,0.0,0.10677966101694913,0.0,0.17821297429620564,0.0,0.1316425855798996,0.5698968214295335
aaron ramsdale,ARS,37,2022-2023,False,1,0.34848484848484845,0.3,0.10254237288135595,0.0,0.1727050183598531,0.0,0.12823915453637752,0.5732164611918323
aaron ramsdale,ARS,2,2023-2024,False,1,0.3090909090909091,0.0,0.10847457627118644,0.0,0.057894736842105256,0.0,0.14268232793022037,0.5805063955832781
aaron ramsdale,ARS,13,2023-2024,False,1,0.28787878787878785,0.0,0.11864406779661014,0.0,0.07539779681762546,0.0,0.16742236781908587,0.5640566637603284
aaron ramsdale,SOU,3,2024-2025,False,1,0.3181818181818182,0.0,0.09406779661016947,0.0,0.07209302325581396,0.0,0.1007793585556524,0.5709563805527059
aaron ramsdale,SOU,6,2024-2025,False,1,0.296969696969697,0.0,0.06864406779661016,0.0,0.22888616891064872,0.0,0.022845725763632176,0.582799445130287
aaron ramsdale,SOU,7,2024-2025,False,1,0.28787878787878785,0.0,0.06779661016949151,0.0,0.20403916768665847,0.0,0.020487759928804472,0.5815085691365696
aaron ramsdale,SOU,9,2024-2025,False,1,0.2636363636363636,0.0,0.06779661016949151,0.0,0.12876376988984087,0.0,0.023520760075737085,0.5775053911219991
aaron ramsey,BUR,7,2023-2024,False,1,0.2727272727272727,0.0,0.11864406779661013,0.005873715124816447,0.0,0.011834319526627219,0.0004918277081517547,0.5762967235918406
aaron ramsey,BUR,24,2023-2024,False,1,0.2545454545454545,0.0,0.11864406779661014,0.016005873715124817,0.03402692778457772,0.04497041420118343,0.00043573659991250833,0.5758679567444507
aaron wan-bissaka,MUN,3,2020-2021,False,1,0.24242424242424243,0.0,0.16101694915254233,0.00881057268722467,0.09914320685434515,0.0,0.07926743238595191,0.5493996964807936
aaron wan-bissaka,MUN,5,2020-2021,False,1,0.4545454545454546,0.0,0.15254237288135591,0.1747430249632893,0.31946144430844553,0.2485207100591716,0.06102357767559282,0.5556967151251172
aaron wan-bissaka,MUN,8,2020-2021,False,1,0.33636363636363636,0.0,0.15254237288135591,0.056167400881057275,0.12093023255813953,0.06035502958579882,0.06533411933933753,0.5727315060889853
aaron wan-bissaka,MUN,10,2020-2021,False,1,0.35757575757575755,0.26666666666666666,0.15254237288135591,0.054919236417033786,0.07894736842105263,0.009467455621301775,0.06931523140217126,0.5792200095186496
aaron wan-bissaka,MUN,11,2020-2021,False,1,0.3151515151515152,0.19999999999999998,0.15254237288135591,0.0855359765051395,0.09449204406364749,0.005917159763313609,0.06950527329466334,0.575446095835612
aaron wan-bissaka,MUN,13,2020-2021,False,1,0.33333333333333337,0.06666666666666667,0.15254237288135591,0.06563876651982378,0.14075887392900857,0.001183431952662722,0.06781053915921151,0.5725297799891985
aaron wan-bissaka,MUN,18,2020-2021,False,1,0.3484848484848485,0.13333333333333333,0.14915254237288136,0.09302496328928048,0.17870257037943696,0.005917159763313609,0.06079171007857556,0.5740147919644808
aaron wan-bissaka,MUN,19,2020-2021,False,1,0.3787878787878788,0.09999999999999999,0.14661016949152544,0.1064610866372981,0.1682986536107711,0.0035502958579881655,0.08017951033036463,0.5898277877007586
aaron wan-bissaka,MUN,19,2020-2021,False,1,0.3939393939393939,0.06666666666666667,0.1483050847457627,0.07584434654919237,0.14981640146878825,0.007100591715976332,0.08248165638138363,0.5886086222887776
aaron wan-bissaka,MUN,21,2020-2021,False,1,0.296969696969697,0.0,0.15169491525423728,0.1708516886930984,0.1285189718482252,0.036686390532544376,0.08481234367538579,0.5858827008163545
aaron wan-bissaka,MUN,24,2020-2021,False,1,0.46666666666666673,0.4,0.1559322033898305,0.17349486049926582,0.21640146878824967,0.0834319526627219,0.0987022239420017,0.604371480483561
aaron wan-bissaka,MUN,26,2020-2021,False,1,0.33030303030303027,0.06666666666666667,0.16610169491525423,0.09419970631424378,0.11383108935128519,0.03372781065088758,0.133057740760777,0.605246311095641
aaron wan-bissaka,MUN,26,2020-2021,False,1,0.32727272727272727,0.0,0.16864406779661018,0.09287812041116009,0.08053855569155446,0.01242603550295858,0.14297578617297307,0.5942693110781089
aaron wan-bissaka,MUN,27,2020-2021,False,1,0.35757575757575755,0.0,0.1694915254237288,0.07364170337738621,0.07111383108935129,0.007100591715976332,0.14672459234547866,0.5838325350524487
aaron wan-bissaka,MUN,31,2020-2021,False,1,0.33636363636363636,0.0,0.1754237288135593,0.15939794419970632,0.09265605875152998,0.007100591715976331,0.1460415226560074,0.5778856881158418
aaron wan-bissaka,MUN,33,2020-2021,False,1,0.2696969696969697,0.0,0.17796610169491522,0.1918502202643172,0.16022031823745408,0.05384615384615385,0.144621953235356,0.5782173655918347
aaron wan-bissaka,MUN,35,2020-2021,False,1,0.3484848484848485,0.4,0.17796610169491522,0.15256975036710718,0.17380660954712362,0.03550295857988166,0.14478728373355773,0.5770803017403392
aaron wan-bissaka,MUN,2,2021-2022,False,1,0.28787878787878785,0.0,0.17118644067796607,0.1353157121879589,0.10673194614443084,0.010650887573964497,0.12793420674754638,0.5908374230885837
aaron wan-bissaka,MUN,3,2021-2022,False,1,0.2757575757575757,0.0,0.1661016949152542,0.17070484581497797,0.10416156670746635,0.01183431952662722,0.10078076735558028,0.5781289139887803
aaron wan-bissaka,MUN,5,2021-2022,False,1,0.32727272727272727,0.19999999999999998,0.16101694915254233,0.10088105726872248,0.10905752753977967,0.013017751479289942,0.06841135580400526,0.5648222180506267
