name,team,round,season,was_home,play_time_category,form_total_points,form_bonus,form_value,form_creativity,form_influence,form_threat,form_selected,form_transfers_balance
said benrahma,WHU,29,2021-2022,True,1,0.2515151515151515,0.0,0.19491525423728812,0.07936857562408225,0.03268053855569155,0.06449704142011835,0.10952134822361809,0.5706025313792591
said benrahma,WHU,31,2021-2022,True,1,0.42121212121212126,0.3333333333333333,0.19491525423728812,0.12907488986784144,0.19400244798041616,0.1242603550295858,0.11086645995919281,0.5772921194902689
said benrahma,WHU,35,2021-2022,True,1,0.2696969696969697,0.0,0.19491525423728812,0.050587371512481646,0.019583843329253364,0.12662721893491125,0.11276944603064881,0.5723031882345042
said benrahma,WHU,3,2022-2023,True,1,0.3484848484848485,0.2,0.20084745762711861,0.1919970631424376,0.15336597307221542,0.12603550295857988,0.04525776029613601,0.5728880977111197
said benrahma,WHU,5,2022-2023,True,1,0.25757575757575757,0.0,0.19999999999999996,0.13311306901615272,0.051529987760097914,0.08165680473372781,0.017958713604958307,0.5713228442888316
said benrahma,WHU,13,2022-2023,True,1,0.2696969696969697,0.0,0.17288135593220338,0.06571218795888399,0.051285189718482255,0.11715976331360947,0.00944211105434169,0.5751414648372272
said benrahma,WHU,15,2022-2023,True,1,0.32727272727272727,0.0,0.1694915254237288,0.13384728340675478,0.1296205630354957,0.23905325443786982,0.008771219657580221,0.5757064262003184
said benrahma,WHU,16,2022-2023,True,1,0.3666666666666667,0.0,0.1694915254237288,0.08964757709251102,0.17086903304773562,0.16449704142011834,0.009305697479103845,0.5767647238672229
said benrahma,WHU,18,2022-2023,True,1,0.36363636363636365,0.0,0.1694915254237288,0.10991189427312775,0.190452876376989,0.15680473372781065,0.010101867713895485,0.5757779657371374
said benrahma,WHU,21,2022-2023,True,1,0.26666666666666666,0.0,0.1694915254237288,0.14662261380323055,0.08225214198286412,0.07928994082840236,0.010737163432479454,0.5753993364312419
said benrahma,WHU,23,2022-2023,True,1,0.2727272727272727,0.0,0.1694915254237288,0.17356828193832602,0.06181150550795593,0.06804733727810651,0.009820295568311979,0.5745885407602177
said benrahma,WHU,25,2022-2023,True,1,0.2636363636363636,0.0,0.16610169491525423,0.10792951541850221,0.023867809057527542,0.04142011834319526,0.00914295499854737,0.5752540551542888
