team,opponent,date,season,round,venue,noscale_gf,noscale_ga,gf,ga,xg,xga,standard sot,kp,xa,poss_x,touches att pen,carries prgdist,progressive passing dist,tackles tklw,challenges tkl%,saves,form_gf,form_ga,form_xg,form_xga,form_standard sot,form_kp,form_xa,form_poss_x,form_touches att pen,form_carries prgdist,form_progressive passing dist,form_tackles tklw,form_challenges tkl%,form_saves
ARS,TOT,2020-12-06,2020-2021,11,Away,0.0,2.0,-1.1165290370949554,0.4186095498720106,-0.9685298458582481,-1.329943777896876,-0.9217858858645741,-0.7823984952517936,0.3836633672873308,1.4866524983340277,1.1241926312659902,2.071117229170713,0.10591900163941274,0.36050940747198057,0.5364723385161644,-1.0028844346069095,-0.3489597436114724,-0.5024736023081691,-0.24570198178099295,-0.1734191953732676,-0.5991732722862625,-0.825894911254124,-0.5079583733062986,-0.6260275847463314,-0.741672549658983,0.1282142768842081,-0.8734986166189003,-0.4043505889232034,-0.12830894264665782,0.20318258727730448
ARS,BUR,2020-12-13,2020-2021,12,Home,0.0,1.0,-1.1165290370949554,-0.3489597436114725,0.23618326093717726,-0.00475936042190827,0.6912771820269841,1.392422304864723,1.3124360137390279,1.1736628563961966,1.1241926312659902,0.2661012145429878,1.1556917607177937,-1.278476299089128,0.6095982794440749,-0.5003565088218203,-0.3489597436114724,0.11158183247861735,-0.39026755459644397,-0.12523067110145064,-0.43786696549710663,-0.5214199992378117,0.23505974385505915,0.7354773576832334,0.10155498402826457,1.476140521792672,0.08518274960823481,-1.1145777284330172,-0.7758059104992464,-0.600862093978838
ARS,SOU,2020-12-16,2020-2021,13,Home,1.0,1.0,-0.3489597436114725,-0.3489597436114725,-0.9685298458582481,-0.24570198178099326,-0.115254351918795,-0.3474343352284903,-1.1023728670353847,-1.0955120476530777,-0.7596135610140308,-0.689335833801312,-0.5587519340028073,-1.0053120146622765,-0.527177711344351,-0.5003565088218203,-0.6559874610048656,0.11158183247861735,-0.26979624391690143,-0.2697962439169017,-0.19590750531337292,-0.08645583921450832,0.23505974385505915,0.7824258039739079,0.24508307486864708,1.2144810574165628,0.21478432480309664,-1.1145777284330172,-0.7611807223136642,-0.5003565088218203
ARS,EVE,2020-12-19,2020-2021,14,Away,1.0,2.0,-0.3489597436114725,0.4186095498720106,-0.004759360421908002,-0.9685298458582484,-1.3250516528374636,0.08752982479481301,-0.3593547498740271,0.5476835725205348,1.2138976880412293,1.7372571242094947,0.8705682952890976,-1.0053120146622765,-0.3144477013722477,-1.0028844346069095,-0.8095013197015621,-0.19544588491477582,-0.5589273895478035,-0.12523067110145059,-0.8411327324699961,-0.9128877432587847,-0.47080746744823065,-0.3912853532929582,-0.5622624361085048,0.33178751161665837,-0.9427428867944407,-0.0765534476109817,-0.06847862734200383,0.10267700212028666
ARS,CHE,2020-12-26,2020-2021,15,Home,3.0,1.0,1.1861788433554936,-0.3489597436114725,0.7180685036553472,1.4408963677326023,0.6912771820269841,-0.7823984952517936,-0.7308638084547059,-0.7825224057152469,-0.04197310681211799,-1.0449104171339918,-0.9160819913257835,-0.7321477302354251,0.7093154716184982,-1.0028844346069095,-0.8095013197015624,0.11158183247861735,-0.26979624391690143,-0.028853622557816677,-0.2765606587079508,0.0005369927901523574,0.12360702628085551,0.3442403052609446,0.2630240862236949,0.7134194689950917,-0.10033264802783885,-1.0053120146622765,-0.6481679045159845,-0.39985092366480246
ARS,BHA,2020-12-29,2020-2021,16,Away,1.0,0.0,-0.3489597436114725,-1.1165290370949554,-0.36617329246053537,-0.7275872244991632,-0.5185201188916846,-0.12995225521683865,-0.5451092791643665,-4.83008706694568e-05,-0.7596135610140308,0.6406759664506962,0.40770552673601956,-1.278476299089128,-1.524349633088584,-0.5003565088218203,-0.8095013197015621,-0.34895974361147236,-0.534833127411895,-0.6312101759555293,-1.002439039259152,-0.6084128312424724,-0.43365656159016275,-0.031347265064452554,-0.07785512952221363,0.8214489988931121,-0.44285109675711654,-0.0765534476109817,0.04320462789335037,-0.29934533850778466
ARS,WBA,2021-01-02,2020-2021,17,Away,4.0,0.0,1.9537481368389766,-1.1165290370949554,2.7660807852075706,-0.4866446031400783,2.707606016891432,1.392422304864723,1.3124360137390279,0.8606732144583658,0.7653724041650339,1.6151131833700247,1.3130651020258401,0.36050940747198057,-0.5936558394606332,0.0021714169632688464,-0.6559874610048656,-0.5024736023081691,-0.48664460314007796,-0.7516814866350717,-1.002439039259152,-0.5214199992378117,-0.43365656159016275,0.09384859171067982,-0.04197310681211799,0.9463072495290149,-0.15809792154326294,-0.3497177320378332,-0.23467394763270918,-0.5003565088218203
ARS,CRY,2021-01-14,2020-2021,18,Home,0.0,0.0,-1.1165290370949554,-1.1165290370949554,-1.2094724672173334,-0.7275872244991632,-0.115254351918795,-0.564916415240142,-0.3593547498740271,1.3301576773651123,0.04773194996312111,2.3479768284068454,0.9483292404060147,-0.4589834458085737,-0.20808269638619656,-0.5003565088218203,-0.3489597436114725,0.11158183247861735,0.043429163849909136,0.42893735802444494,-0.115254351918795,-0.17344867121916896,0.04930521456471974,0.09384859171067986,0.2989061089337906,0.13527148235493308,-0.17513127142601626,-1.2238434422037578,-0.5032455852224894,-0.39985092366480246
ARS,NEW,2021-01-18,2020-2021,19,Home,3.0,0.0,1.1861788433554936,-1.1165290370949554,1.1999537463735173,-1.4504150885764184,0.6912771820269841,1.1749402248530714,0.9409269551583488,1.2519102668806543,0.9447825177155121,1.2161096432944223,1.3871231449943326,-1.278476299089128,-1.039059297839724,-1.0028844346069095,-0.3489597436114724,-0.3489597436114725,-0.22160771964508447,0.1879947366653599,0.04605195487036079,-0.2169450872214993,0.0864561204227876,0.21904444848581223,0.2809650975787428,0.3279874779016526,0.17220095009621347,-0.896046300891536,-0.19345750820061433,-0.5003565088218203
ARS,SOU,2021-01-26,2020-2021,20,Away,3.0,1.0,1.1861788433554936,-0.3489597436114725,0.9590111250144325,-0.7275872244991632,-0.115254351918795,-0.3474343352284903,1.3124360137390279,-0.6260275847463314,-0.2213832203625962,-0.8386228726051088,-0.7253825306819154,-0.4589834458085737,-1.338210874362994,0.5046993427483579,-0.19544588491477582,-0.5024736023081691,0.16390047452945175,-0.6071159138196208,-0.1959075053133728,-0.04295942321217794,0.01215430870665184,0.3285908231640531,0.2809650975787428,1.202538094312259,0.26292205273261676,-0.5682491595793142,-0.553768962590864,-0.3998509236648024
ARS,MUN,2021-01-30,2020-2021,21,Home,0.0,0.0,-1.1165290370949554,-1.1165290370949554,-0.6071159138196205,0.236183260937177,-0.5185201188916846,0.08752982479481301,-1.1023728670353847,-0.5477801742618736,-0.5802034474635526,-0.2903322937257095,-0.6772448027523952,-0.7321477302354251,0.4899376488347666,0.0021714169632688464,-0.04193202621807921,-0.6559874610048657,-0.004759360421907966,-0.19751345750917618,0.3686645684486724,0.1745226567994737,0.012154308706651795,0.3755392694547277,0.263024086223695,0.4191882870617903,0.40326204415791,-0.9506791577769065,-0.09108119090153974,-0.701367679135856
ARS,WOL,2021-02-02,2020-2021,22,Away,1.0,2.0,-0.3489597436114725,0.4186095498720106,-0.727587224499163,0.11571195025763437,-0.5185201188916846,-0.7823984952517936,-0.7308638084547059,-0.39128535329295816,-0.40079333391307437,0.6298187272649656,-0.610592564080752,-0.7321477302354251,-0.8728639775490187,1.0072272685334471,0.265095691175314,-0.3489597436114724,0.4771258822962624,-0.8480585351787058,-0.03460119852421698,0.0440334087924827,0.4208142731453986,0.4537866799391854,0.42449318841912537,1.0451081261191641,0.39437507900169094,-0.4043505889232034,-0.6468383419536589,-0.3998509236648025
ARS,AVL,2021-02-06,2020-2021,23,Away,0.0,1.0,-1.1165290370949554,-0.3489597436114725,-0.727587224499163,-0.24570198178099326,-0.5185201188916846,0.08752982479481301,0.01215430870665186,1.1736628563961966,1.5727179151421857,1.1021086318442501,1.1094054838624858,-0.7321477302354251,-0.13495675545828603,2.0122831201036253,0.4186095498720105,-0.34895974361147236,0.5253144065680794,-0.5589273895478037,0.046051954870360935,0.04403340879248272,0.1979088379969912,0.0781991096137883,0.11949599538331239,0.7568484257380146,0.251072765857658,-0.6228820164646847,-0.9287056051666955,0.0021714169632688573
ARS,LEE,2021-02-14,2020-2021,24,Home,4.0,2.0,1.9537481368389766,0.4186095498720106,1.0794824356939747,-0.6071159138196208,-0.115254351918795,0.3050119048064647,0.7551724258680096,-0.31303794280850045,0.855077460940273,0.057099360217672195,-0.7587086500177369,-2.097969152369682,-2.255609042367688,0.0021714169632688464,-0.04193202621807921,-0.8095013197015621,-0.1734191953732675,-0.14932493323735913,0.12670510826493872,-0.0864558392145083,-0.4708074674482307,0.03125066332311366,-0.07785512952221356,0.30790158540805085,0.036674731463872234,-0.8414134440061657,-0.11501331702340138,-0.600862093978838
ARS,MCI,2021-02-21,2020-2021,25,Home,0.0,1.0,-1.1165290370949554,-0.3489597436114725,-1.3299437778968757,0.477125882296262,-1.3250516528374636,-1.217362655275097,-0.9166183377450452,-0.39128535329295816,-0.49049839068831347,0.16024313248211364,-0.14402689337924937,-1.8248048679428308,-1.9298662145979055,-0.5003565088218203,0.4186095498720106,-0.6559874610048657,0.23618326093717706,-0.2216077196450846,0.1267051082649387,0.04403340879248269,-0.09929840886755185,0.18774548429202914,0.24508307486864717,0.45718862421184764,-0.003316611739113684,-1.0599448715476467,-0.4606995832280688,-0.5003565088218203
ARS,LEI,2021-02-28,2020-2021,26,Away,3.0,1.0,1.1861788433554936,-0.3489597436114725,1.0794824356939747,-1.2094724672173334,-0.5185201188916846,-0.3474343352284903,0.19790883799699124,0.469436162036077,-0.2213832203625962,-0.20890299983272945,0.08185013767465268,-0.4589834458085737,-0.06183081453037552,-0.5003565088218203,0.265095691175314,-0.5024736023081691,0.38074883375262836,-0.41436181673235273,0.2073582616595167,0.0440334087924827,0.27221064971312703,0.20339496638892066,0.19126004080350367,0.6298187272649656,0.2988402035723356,-0.5682491595793142,-0.8928074159839031,0.6052049279053758
ARS,BUR,2021-03-06,2020-2021,27,Away,1.0,1.0,-0.3489597436114725,-0.3489597436114725,1.3204250570530598,-0.36617329246053565,-0.9217858858645741,-0.3474343352284903,-0.17360022058368751,0.7041783934894502,1.0344875744907511,1.4793976935483912,-0.24215380031250192,-1.0053120146622765,-0.23467394763270935,0.5046993427483579,0.5721234085687072,-0.3489597436114725,0.6698799793835304,-0.5107388652759868,0.2073582616595167,0.0005369927901523686,0.4208142731453985,0.29729185897026994,0.2989061089337906,0.4599029340082804,0.23366912576006227,-0.4043505889232034,-0.6003036522722615,0.6052049279053758
ARS,TOT,2021-03-14,2020-2021,28,Home,2.0,1.0,0.4186095498720106,-0.3489597436114725,0.35665457161671965,-1.2094724672173334,-0.9217858858645741,0.3050119048064647,0.01215430870665186,0.15644652009824603,-0.1316781635873571,0.7438197387151376,-0.21067913205089261,0.36050940747198057,-0.06183081453037552,-0.5003565088218203,-0.04193202621807921,-0.6559874610048657,-0.17341919537326753,-0.41436181673235273,-0.2765606587079509,-0.04295942321217798,-0.13644931472561972,0.2659928947764869,0.15537801809340812,0.6982193341350688,0.15109440785019315,-1.2784762990891279,-0.9885359204713495,-0.39985092366480246
ARS,WHU,2021-03-21,2020-2021,29,Away,3.0,3.0,1.1861788433554936,1.1861788433554936,-0.004759360421908002,1.199953746373517,0.6912771820269841,0.9574581448414197,1.4981905430293672,0.9389206249428235,0.2271420635135993,1.3762539212839497,0.23552057683427458,-1.0053120146622765,-0.3144477013722477,-0.5003565088218203,0.11158183247861739,-0.19544588491477585,0.38074883375262825,-0.48664460314007824,-0.5185201188916845,-0.3474343352284903,0.12360702628085547,0.2659928947764868,0.352729142998934,0.4327598360439538,-0.07737465470760616,-0.6775148733500549,-0.5285072739066766,0.7057105130623936
ARS,LIV,2021-04-03,2020-2021,30,Home,0.0,3.0,-1.1165290370949554,1.1861788433554936,-1.5708863992559607,1.199953746373517,-0.9217858858645741,-1.6523268152984003,-1.288127396325724,-1.0955120476530777,-1.5669590719911828,-1.1643400481770292,-1.5011405307768741,-1.278476299089128,-0.9858767953466981,0.5046993427483579,0.265095691175314,-0.5024736023081691,0.13980621239354307,-0.5107388652759868,-0.43786696549710663,0.13102624079714337,-0.06214750300948393,0.031250663323113645,0.11949599538331246,0.37738791619672724,-0.08070726664118832,-1.1145777284330172,-0.9592855441001854,-0.39985092366480246
ARS,SHU,2021-04-11,2020-2021,31,Away,3.0,0.0,1.1861788433554936,-1.1165290370949554,0.35665457161671965,-1.329943777896876,0.28801141505409456,-0.12995225521683865,0.3836633672873308,0.39118875155161925,0.49625723383931664,0.6189614880792348,0.47620921648187514,-0.7321477302354251,-0.42746051916992767,-0.5003565088218203,0.11158183247861739,0.11158183247861735,0.18799473666536015,-0.10113640896554217,-0.35721381210252867,-0.08645583921450832,0.16075793213892334,0.5789825367143179,0.4424341997741731,0.8757351948217655,0.11480596679563182,-0.7867805871207955,-0.32375463930852744,0.5046993427483579
ARS,FUL,2021-04-18,2020-2021,32,Home,1.0,1.0,-0.3489597436114725,-0.3489597436114725,1.561367678412145,-0.6071159138196208,0.28801141505409456,0.5224939848181164,1.8696996016100456,1.4866524983340277,0.9447825177155121,1.4739690739555258,-0.10884932296921546,-0.4589834458085737,0.07777325451381721,-1.5054123603919984,-0.19544588491477582,-0.04193202621807925,-0.41436181673235256,0.019334901714000364,-0.7604795790754183,-0.43442716723315095,-0.5079583733062984,-0.4382337995836328,-0.38285232255802654,-0.09870202209756304,-0.6583600017954296,-1.1145777284330172,-0.9486490436015803,-0.09833416819374899
ARS,EVE,2021-04-23,2020-2021,33,Home,0.0,1.0,-1.1165290370949554,-0.3489597436114725,-0.727587224499163,-1.0890011565377908,-0.5185201188916846,0.5224939848181164,-0.3593547498740271,0.7041783934894502,0.40655217706407754,0.494103237443332,1.163097565014643,-1.5516405835159794,-2.421804362658394,-1.0028844346069095,-0.04193202621807922,0.11158183247861735,0.019334901714000586,-0.1493249332373592,-0.5991732722862625,-0.34743433522849027,0.08645612042278757,-0.03134726506445249,-0.0778551295222136,0.25415825143868404,-0.5446809058387937,-1.0599448715476467,-1.0310819224657701,-0.3998509236648024
ARS,NEW,2021-05-02,2020-2021,34,Away,2.0,0.0,0.4186095498720106,-1.1165290370949554,0.7180685036553472,-1.329943777896876,-0.115254351918795,1.6099043848763748,1.4981905430293672,0.8606732144583658,0.04773194996312111,0.9311071146689919,1.4871015030017976,-2.3711334367965335,-1.610771199639751,-1.0028844346069095,0.4186095498720106,-0.19544588491477585,0.4048430958885366,-0.3902675545964442,-0.1959075053133729,0.04403340879248267,0.3836633672873307,0.7354773576832333,0.6218443133246513,0.8735637469846192,0.3321663229081573,-0.7867805871207955,-0.23467394763270927,0.20318258727730448
ARS,WBA,2021-05-09,2020-2021,35,Home,3.0,1.0,1.1861788433554936,-0.3489597436114725,-0.6071159138196205,0.477125882296262,1.0945429489998737,-0.12995225521683865,-0.17360022058368751,1.1736628563961966,-0.1316781635873571,1.7399714340059276,0.3021728155059178,-0.4589834458085737,0.7890892253580365,-1.5054123603919984,-0.6559874610048657,-0.041932026218079274,-0.34207903032462694,-0.2457019817809932,-0.6798264256808404,-0.3039379192261599,-0.13644931472561977,0.1720960021951376,-0.1675601862974527,0.341559026883816,-0.1603196628323178,-0.9506791577769063,-1.0643209865239112,-0.600862093978838
ARS,CHE,2021-05-12,2020-2021,36,Away,1.0,0.0,-0.3489597436114725,-1.1165290370949554,-0.9685298458582481,0.477125882296262,-0.9217858858645741,-1.4348447352867486,-0.7308638084547059,-1.330254279106451,-1.3875489584407046,-0.8630516607730029,-0.871647165544688,-0.4589834458085737,-0.06183081453037552,0.5046993427483579,0.7256372672654038,-0.3489597436114725,0.6939742415194388,-0.6071159138196207,-0.11525435191879496,0.348508320808795,0.6808706141518737,0.6728794292956671,0.3168471202888384,0.8393634435495677,0.40770552673601956,-1.1145777284330172,-0.5298368364690023,-0.39985092366480246
ARS,CRY,2021-05-19,2020-2021,37,Away,3.0,1.0,1.1861788433554936,-0.3489597436114725,0.47712588229626224,-0.4866446031400783,-0.5185201188916846,-0.9998805752634453,0.56941789657767,1.40840508784957,-0.5802034474635526,0.7519626681044357,1.2482643144284091,-1.278476299089128,-0.8728639775490187,1.0072272685334471,0.4186095498720105,-0.5024736023081691,0.28437178520899414,-0.2697962439169016,-0.19590750531337286,0.13102624079714337,0.4951160848615343,0.31294134106716154,0.08361397267321671,0.708533711361513,0.21700606609215148,-1.1145777284330172,-0.5298368364690023,-0.1988397533507668
ARS,BHA,2021-05-23,2020-2021,38,Home,2.0,0.0,0.4186095498720106,-1.1165290370949554,-0.727587224499163,-1.4504150885764184,0.28801141505409456,1.1749402248530714,0.3836633672873308,0.31294134106716154,1.3036027448164684,0.9338214244654245,0.5780390255635522,-0.4589834458085737,0.2373207619928944,-1.0028844346069095,-0.19544588491477577,-0.041932026218079274,-0.19751345750917593,-0.2457019817809932,-0.1959075053133729,-0.08645583921450828,0.012154308706651762,0.4850856441329686,-0.0957961408772614,0.6575046871885788,-0.07107972105528437,-0.6775148733500549,-0.5205298985327229,-0.8018732642928738
ARS,BRE,2021-08-13,2021-2022,1,Away,0.0,2.0,-1.1165290370949554,0.4186095498720106,-0.12523067110145036,-0.24570198178099326,-0.115254351918795,2.044868544899678,0.9409269551583488,1.095415445911739,1.4830128583669466,1.0261079575441354,0.1485023763462959,-1.8248048679428308,-0.6667817803885437,-1.0028844346069095,0.7256372672654038,-0.5024736023081691,0.11571195025763466,-0.2938905060528102,-0.11525435191879496,0.0005369927901523796,0.6437197082938059,0.45378667993918553,-0.23932423171764405,0.5630467062727218,0.5150896890403336,-1.1692105853183876,-0.6574748424522641,-0.09833416819374899
ARS,CHE,2021-08-22,2021-2022,2,Home,0.0,2.0,-1.1165290370949554,0.4186095498720106,-1.3299437778968757,2.043252921130315,-0.5185201188916846,-0.7823984952517936,-0.5451092791643665,-1.1737594581375357,-0.6699085042387917,-0.5617632733689765,-1.5474268076321818,1.9994951140330892,0.6561329691254721,0.0021714169632688464,-0.19544588491477582,-0.19544588491477585,-0.4143618167323525,-0.2938905060528102,0.046051954870360845,0.08752982479481305,0.08645612042278755,0.5163846083267517,0.1912600408035037,0.6955050243386361,0.0866639104676046,-0.8414134440061657,-0.4606995832280688,-0.9023788494498917
ARS,MCI,2021-08-28,2021-2022,3,Away,0.0,5.0,-1.1165290370949554,2.7213174303224594,-1.4504150885764182,3.6093799599643677,-1.7283174198103533,-1.869808895310052,-1.288127396325724,-2.3474706154044016,-1.5669590719911828,-1.8103457797280047,-2.0899019723763894,-1.0053120146622765,0.2373207619928944,1.0072272685334471,0.26509569117531395,-0.6559874610048657,0.09161768812172619,-0.5830216516837122,-0.27656065870795077,0.21801907280180402,0.532266990719602,0.4850856441329686,0.011849927253025472,0.4930175135247589,0.497686048942738,-1.3331091559744983,-0.7279416582555233,-0.1988397533507668
ARS,NOR,2021-09-11,2021-2022,4,Home,1.0,0.0,-0.3489597436114725,-1.1165290370949554,1.561367678412145,-0.8480585351787059,0.6912771820269841,3.1322789449579362,0.01215430870665186,0.07819910961378829,1.841833085467903,0.43981704151467865,0.35401344558386255,0.36050940747198057,1.5402920730720253,-1.0028844346069095,-0.19544588491477582,-0.3489597436114725,-0.3661732924605354,-0.12523067110145067,0.12670510826493872,0.2615154888041344,0.2350597438550591,0.5007351262298603,0.37067015435398193,0.8160203793002466,0.0774066550965431,-0.18581916138172225,-0.13229763033363476,-1.0028844346069095
ARS,BUR,2021-09-18,2021-2022,5,Away,1.0,0.0,-0.3489597436114725,-1.1165290370949554,-0.36617329246053537,-0.4866446031400783,-0.5185201188916846,-0.12995225521683865,-0.3593547498740271,0.31294134106716154,-0.6699085042387917,0.5999613195042062,-0.05886014396548303,-0.4589834458085737,0.2373207619928944,0.0021714169632688464,-0.19544588491477582,0.1115818324786173,-0.2697962439169014,0.40484309588853645,-0.6798264256808404,-0.12995225521683867,0.1979088379969912,-0.06264622925823557,-0.4007933339130744,0.007156059963311057,-0.015536188828914988,-1.3877420128598685,-0.5949854020229589,0.10267700212028666
ARS,TOT,2021-09-26,2021-2022,6,Home,3.0,1.0,1.1861788433554936,-0.3489597436114725,-0.36617329246053537,-0.4866446031400783,1.0945429489998737,0.3050119048064647,-0.17360022058368751,-0.31303794280850045,-0.31108827713783527,-0.46947674029026576,0.831687822730639,1.4531665451793863,-0.5936558394606332,0.0021714169632688464,-0.19544588491477582,-0.5024736023081691,-0.3661732924605354,-0.17341919537326764,0.20735826165951665,0.7834724808320984,-0.13644931472561966,0.21904444848581228,0.5500802679044601,0.6091899728120772,0.16997920880715864,-0.0219205907256114,0.16020613337800688,-0.9023788494498917
ARS,BHA,2021-10-02,2021-2022,7,Away,0.0,0.0,-1.1165290370949554,-1.1165290370949554,-1.2094724672173334,-0.36617329246053565,-0.9217858858645741,-0.9998805752634453,-0.9166183377450452,-0.6260275847463314,-0.6699085042387917,-0.7653365081014267,-0.693907862420306,-1.278476299089128,-1.4246324409141606,-0.5003565088218203,-0.3489597436114724,0.1115818324786173,-0.48664460314007785,0.573502930839896,-0.7604795790754182,-0.47792358323548134,-0.17360022058368768,-0.17219260393647642,-0.544321424753457,-0.059073099069646064,-0.3247285182223711,-1.0053120146622765,-0.22536700969642984,0.30368817243432233
ARS,CRY,2021-10-18,2021-2022,8,Home,2.0,2.0,0.4186095498720106,0.4186095498720106,0.35665457161671965,-0.8480585351787059,0.6912771820269841,0.08752982479481301,-0.3593547498740271,0.31294134106716154,0.2271420635135993,0.49138892764689934,0.41140842888444423,-0.18581916138172228,1.2344926837371275,0.5046993427483579,0.265095691175314,-0.5024736023081691,-0.2938905060528099,-0.052947884693725134,0.5299708752378283,0.7399760648297681,-0.09929840886755174,0.015601181226222127,0.40655217706407754,0.41647397726535773,0.10369726035035787,0.5790408350134617,0.525835838017559,-0.701367679135856
